page,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,9,1,2,4,1733,2992,48,35,96,all
5,9,1,2,5,1806,2992,236,41,93,basketball
5,9,1,2,6,2067,2999,137,38,96,lovers
5,10,1,1,1,1225,3048,72,28,96,are
5,10,1,1,2,1319,3044,180,45,96,actually
5,10,1,1,3,1522,3048,158,45,96,writing
5,10,1,1,4,1704,3050,71,36,96,the
5,10,1,1,5,1800,3052,163,47,96,History
5,10,1,1,6,1987,3057,113,36,96,Book
5,10,1,1,7,2122,3060,44,34,92,of
5,10,1,1,8,2186,3061,133,37,90,MABA
5,12,1,1,1,1084,2744,86,36,96,Can
5,12,1,1,2,1193,2755,22,26,93,a
5,12,1,1,3,1239,2749,131,36,93,coach
5,12,1,1,4,1394,2751,167,47,95,change
5,12,1,1,5,1583,2755,73,36,96,the
5,12,1,1,6,1681,2756,157,48,96,history
5,12,1,1,7,1859,2761,45,35,96,of
5,12,1,1,8,1924,2762,235,40,95,basketball
5,12,1,1,9,2184,2769,35,34,96,in
5,12,1,1,10,2245,2770,223,46,96,Malaysia?
6,1,1,1,1,448,647,113,28,91,MABA
6,1,1,1,2,572,647,126,29,95,COACH
6,1,1,1,3,714,648,216,29,95,EDUCATION
6,1,1,1,4,945,650,253,29,96,PROGRAMME
6,2,1,1,1,445,752,63,30,96,The
6,2,1,1,2,523,752,70,31,96,idea
6,2,1,1,3,608,753,35,30,96,of
6,2,1,1,4,656,753,161,39,96,Coaching
6,2,1,1,5,830,755,237,31,96,Accreditation
6,2,1,1,6,1084,758,206,36,96,Programme
6,2,1,1,7,1305,757,120,38,96,(NCAP)
6,2,1,1,8,1439,768,67,21,96,was
6,2,1,1,9,1520,760,157,38,96,seriously
6,2,1,1,10,1688,760,140,38,96,thought
6,2,1,1,11,1842,760,34,31,96,of
6,2,1,1,12,1887,770,72,29,97,way
6,2,1,1,13,1973,762,77,30,96,back
6,2,1,1,14,2064,764,28,28,94,in
6,2,1,1,15,2107,762,61,31,91,80’.
6,2,1,1,16,2184,763,49,31,96,It’s
6,2,1,2,1,448,807,82,28,96,main
6,2,1,2,2,551,806,160,37,96,objective
6,2,1,2,3,731,816,66,21,96,was
6,2,1,2,4,818,811,35,26,96,to
6,2,1,2,5,875,813,152,32,96,promote
6,2,1,2,6,1047,809,64,30,96,and
6,2,1,2,7,1132,809,140,38,95,develop
6,2,1,2,8,1292,819,39,21,95,an
6,2,1,2,9,1353,811,157,31,96,excellent
6,2,1,2,10,1530,813,156,38,96,coaching
6,2,1,2,11,1704,818,121,33,96,system
6,2,1,2,12,1846,814,101,30,96,which
6,2,1,2,13,1968,815,58,29,96,will
6,2,1,2,14,2048,815,40,31,96,be
6,2,1,2,15,2108,816,71,30,96,able
6,2,1,2,16,2198,820,35,27,96,to
6,2,1,3,1,446,859,210,31,96,disseminate
6,2,1,3,2,670,860,156,38,96,coaching
6,2,1,3,3,841,861,191,39,96,knowledge
6,2,1,3,4,1047,864,28,28,96,in
6,2,1,3,5,1090,872,16,20,96,a
6,2,1,3,6,1120,865,190,35,96,systematic
6,2,1,3,7,1323,873,142,22,96,manner.
6,3,1,1,1,447,967,27,28,95,In
6,3,1,1,2,506,974,157,29,96,response
6,3,1,1,3,691,970,36,27,96,to
6,3,1,1,4,755,967,75,36,90,"this,"
6,3,1,1,5,862,970,108,28,90,MABA
6,3,1,1,6,1001,968,56,31,96,has
6,3,1,1,7,1089,970,167,37,96,upgraded
6,3,1,1,8,1285,970,57,31,96,the
6,3,1,1,9,1372,972,160,38,96,Coaching
6,3,1,1,10,1561,974,191,30,93,Curriculum
6,3,1,1,11,1782,974,139,38,91,through
6,3,1,1,12,1954,977,107,28,91,MABA
6,3,1,1,13,2090,976,143,31,96,Coaches
6,3,1,2,1,445,1020,203,29,95,Committee.
6,3,1,2,2,668,1021,28,28,95,In
6,3,1,2,3,713,1022,121,36,96,setting
6,3,1,2,4,851,1030,42,28,96,up
6,3,1,2,5,908,1021,62,30,96,this
6,3,1,2,6,988,1031,72,21,96,new
6,3,1,2,7,1076,1023,199,36,93,"curriculum,"
6,3,1,2,8,1293,1026,109,28,93,MABA
6,3,1,2,9,1416,1026,123,37,96,aspires
6,3,1,2,10,1553,1030,36,26,96,to
6,3,1,2,11,1606,1027,142,37,96,produce
6,3,1,2,12,1766,1036,90,21,96,more
6,3,1,2,13,1872,1028,117,30,96,caliber
6,3,1,2,14,2001,1029,141,30,96,coaches
6,3,1,2,15,2157,1030,75,30,96,who
6,3,1,3,1,444,1071,57,30,96,will
6,3,1,3,2,520,1072,40,30,96,be
6,3,1,3,3,577,1072,72,31,96,able
6,3,1,3,4,665,1077,36,26,96,to
6,3,1,3,5,720,1073,119,31,96,handle
6,3,1,3,6,856,1074,156,38,96,coaching
6,3,1,3,7,1029,1080,32,25,96,at
6,3,1,3,8,1079,1075,154,31,96,different
6,3,1,3,9,1252,1076,95,32,96,levels
6,3,1,3,10,1365,1082,32,26,96,at
6,3,1,3,11,1413,1078,122,36,96,"school,"
6,3,1,3,12,1553,1079,98,36,96,"clubs,"
6,3,1,3,13,1670,1080,130,36,96,"district,"
6,3,1,3,14,1817,1085,103,26,96,states
6,3,1,3,15,1939,1081,61,30,96,and
6,3,1,3,16,2017,1082,57,30,96,the
6,3,1,3,17,2093,1083,139,30,96,national
6,3,1,4,1,443,1129,99,26,96,team.
6,4,1,1,1,445,1233,107,28,92,MABA
6,4,1,1,2,577,1231,95,31,93,latest
6,4,1,1,3,697,1232,147,31,91,Codches
6,4,1,1,4,870,1233,174,31,96,Education
6,4,1,1,5,1070,1235,194,30,96,Curriculum
6,4,1,1,6,1290,1238,176,36,96,comprises
6,4,1,1,7,1491,1237,36,30,96,of
6,4,1,1,8,1550,1247,39,21,96,an
6,4,1,1,9,1614,1239,164,37,95,approach
6,4,1,1,10,1803,1240,142,30,96,towards
6,4,1,1,11,1970,1242,135,37,93,training
6,4,1,1,12,2129,1242,101,30,93,which
6,4,1,2,1,444,1285,174,36,96,integrates
6,4,1,2,2,635,1284,38,30,96,all
6,4,1,2,3,690,1285,165,38,96,discipline
6,4,1,2,4,871,1285,37,31,96,of
6,4,1,2,5,920,1291,110,32,96,sports
6,4,1,2,6,1045,1289,130,29,96,science
6,4,1,2,7,1192,1297,33,21,96,as
6,4,1,2,8,1242,1289,70,30,96,well
6,4,1,2,9,1328,1298,35,21,96,as
6,4,1,2,10,1379,1290,157,30,96,technical
6,4,1,2,11,1553,1296,219,33,95,components
6,4,1,2,12,1789,1292,36,30,96,of
6,4,1,2,13,1840,1292,175,31,96,basketball
6,4,1,2,14,2032,1294,63,30,96,and
6,4,1,2,15,2110,1294,57,31,96,the
6,4,1,2,16,2184,1299,47,26,97,art
6,4,1,3,1,443,1336,36,31,96,of
6,4,1,3,2,489,1337,163,38,96,coaching.
6,5,1,1,1,440,1498,69,27,96,THE
6,5,1,1,2,521,1498,73,28,96,AIM
6,5,1,1,3,607,1499,81,27,96,AND
6,5,1,1,4,702,1499,193,29,96,OBJECTIVE
6,5,1,1,5,907,1500,48,28,96,OF
6,5,1,1,6,966,1501,70,28,95,THE
6,5,1,1,7,1050,1502,247,29,96,CURRICULUM
6,5,1,2,1,440,1603,95,29,95,AIMS
6,5,1,3,1,439,1707,64,30,93,The
6,5,1,3,2,518,1709,107,28,93,MABA
6,5,1,3,3,638,1709,106,29,96,Coach
6,5,1,3,4,760,1709,173,31,96,Education
6,5,1,3,5,948,1711,194,30,96,Curriculum
6,5,1,3,6,1158,1713,79,29,96,aims
6,5,1,3,7,1250,1716,35,26,96,to
6,5,1,3,8,1299,1713,132,30,96,achieve
6,5,1,3,9,1443,1714,57,30,96,the
6,5,1,3,10,1513,1714,174,39,96,following:
6,6,1,1,1,514,1822,30,19,69,**
6,6,1,1,2,581,1815,42,28,95,To
6,6,1,1,3,644,1814,155,30,96,establish
6,6,1,1,4,822,1824,16,21,96,a
6,6,1,1,5,862,1816,142,29,96,national
6,6,1,1,6,1025,1817,175,30,96,education
6,6,1,1,7,1223,1818,62,30,96,and
6,6,1,1,8,1306,1819,231,31,96,accreditation
6,6,1,1,9,1558,1821,135,30,96,scheme
6,6,1,1,10,1712,1821,51,30,96,for
6,6,1,1,11,1782,1822,37,29,96,all
6,6,1,1,12,1841,1822,175,31,96,basketball
6,6,1,1,13,2038,1824,138,30,96,coaches
6,6,1,1,14,2199,1826,28,28,96,in
6,6,1,2,1,583,1867,164,37,95,Malaysia.
6,6,2,1,1,513,1918,30,29,42,**
6,6,2,1,2,580,1921,42,28,96,To
6,6,2,1,3,643,1920,132,37,96,provide
6,6,2,1,4,794,1923,240,35,95,opportunities
6,6,2,1,5,1052,1922,51,30,97,for
6,6,2,1,6,1121,1923,37,30,96,all
6,6,2,1,7,1177,1924,139,30,96,coaches
6,6,2,1,8,1334,1929,35,26,96,to
6,6,2,1,9,1389,1925,178,31,96,undertake
6,6,2,1,10,1585,1936,95,21,95,some
6,6,2,1,11,1697,1927,83,30,96,form
6,6,2,1,12,1800,1927,34,31,96,of
6,6,2,1,13,1850,1930,135,36,95,training
6,6,2,1,14,2004,1930,27,28,96,in
6,6,2,1,15,2051,1929,176,31,94,basketball
6,6,3,1,1,581,1973,165,38,95,coaching.
6,7,1,1,1,439,2080,210,28,95,OBJECTIVES
6,8,1,1,1,511,2193,30,20,8,**
6,8,1,1,2,579,2186,42,29,96,To
6,8,1,1,3,645,2185,94,31,96,make
6,8,1,1,4,764,2186,178,31,96,basketball
6,8,1,1,5,966,2188,156,38,96,coaching
6,8,1,1,6,1145,2198,16,20,96,a
6,8,1,1,7,1187,2198,90,22,96,more
6,8,1,1,8,1301,2190,213,37,96,professional
6,8,1,1,9,1539,2192,210,39,96,undertaking
6,8,1,1,10,1771,2194,79,29,96,than
6,8,1,1,11,1874,2195,20,29,96,it
6,8,1,1,12,1918,2194,56,30,96,has
6,8,1,1,13,1998,2194,84,31,96,been
6,8,1,1,14,2106,2195,62,30,95,and
6,8,1,1,15,2190,2200,36,26,95,to
6,8,1,2,1,580,2238,184,31,95,determine
6,8,1,2,2,784,2239,63,30,96,and
6,8,1,2,3,868,2240,154,30,96,establish
6,8,1,2,4,1042,2242,173,30,96,standards
6,8,1,2,5,1235,2243,102,30,96,which
6,8,1,2,6,1356,2244,106,30,96,would
6,8,1,2,7,1482,2253,118,22,96,ensure
6,8,1,2,8,1620,2254,16,21,96,a
6,8,1,2,9,1658,2246,70,37,96,high
6,8,1,2,10,1749,2246,120,38,96,degree
6,8,1,2,11,1888,2247,36,30,97,of
6,8,1,2,12,1940,2247,119,38,96,quality
6,8,1,2,13,2079,2249,27,28,96,in
6,8,1,2,14,2126,2249,98,30,96,coach
6,8,1,3,1,580,2291,185,30,94,education.
6,8,2,1,1,510,2352,30,20,82,**
6,8,2,1,2,578,2346,42,28,93,To
6,8,2,1,3,640,2345,144,37,96,produce
6,8,2,1,4,802,2346,141,30,96,coaches
6,8,2,1,5,960,2347,76,30,96,who
6,8,2,1,6,1053,2357,55,20,96,are
6,8,2,1,7,1128,2353,57,25,96,not
6,8,2,1,8,1202,2349,74,37,96,only
6,8,2,1,9,1291,2351,136,29,96,trainers
6,8,2,1,10,1447,2350,56,31,96,but
6,8,2,1,11,1521,2351,66,30,96,also
6,8,2,1,12,1605,2352,185,36,96,"educators,"
6,8,2,1,13,1808,2353,207,36,96,"technicians,"
6,8,2,1,14,2033,2356,190,36,96,"organizers,"
6,8,2,2,1,580,2407,155,29,95,manages
6,8,2,2,2,750,2399,63,29,95,and
6,8,2,2,3,829,2401,197,29,95,innovators.
6,8,3,1,1,510,2459,30,20,35,**
6,8,3,1,2,577,2452,42,29,92,To
6,8,3,1,3,635,2451,145,38,95,upgrade
6,8,3,1,4,795,2452,58,30,96,the
6,8,3,1,5,870,2452,228,38,96,performance
6,8,3,1,6,1114,2454,35,30,95,of
6,8,3,1,7,1162,2464,61,21,96,our
6,8,3,1,8,1237,2455,177,31,96,basketball
6,8,3,1,9,1430,2457,124,38,96,playing
6,8,3,1,10,1569,2459,188,37,96,population
6,8,3,1,11,1776,2459,39,38,97,by
6,8,3,1,12,1830,2461,175,37,96,improving
6,8,3,1,13,2018,2460,57,31,96,the
6,8,3,1,14,2091,2461,133,31,95,abilities
6,8,3,2,1,578,2504,36,30,96,of
6,8,3,2,2,624,2514,61,21,96,our
6,8,3,2,3,697,2505,141,31,96,coaches
6,8,3,2,4,851,2510,36,26,96,to
6,8,3,2,5,902,2508,167,36,96,recognize
6,8,3,2,6,1083,2508,63,30,96,and
6,8,3,2,7,1162,2513,131,26,96,nurture
6,8,3,2,8,1309,2518,72,22,96,new
6,8,3,2,9,1393,2507,102,34,95,talent
6,8,3,2,10,1508,2515,35,26,96,to
6,8,3,2,11,1555,2512,57,30,96,the
6,8,3,2,12,1625,2514,171,35,96,optimum.
6,8,4,1,1,509,2566,30,19,52,**
6,8,4,1,2,577,2559,42,29,88,To
6,8,4,1,3,634,2558,133,37,96,provide
6,8,4,1,4,781,2559,87,37,96,good
6,8,4,1,5,883,2560,180,38,96,grounding
6,8,4,1,6,1076,2560,52,30,97,for
6,8,4,1,7,1141,2563,137,36,96,aspiring
6,8,4,1,8,1292,2563,139,31,96,coaches
6,8,4,1,9,1444,2573,38,21,96,so
6,8,4,1,10,1495,2564,71,31,96,that
6,8,4,1,11,1578,2565,78,38,97,they
6,8,4,1,12,1670,2566,93,30,97,could
6,8,4,1,13,1779,2575,118,29,97,pursue
6,8,4,1,14,1910,2567,84,30,96,their
6,8,4,1,15,2006,2567,173,31,96,education
6,8,4,1,16,2196,2570,26,29,96,in
6,8,4,2,1,577,2611,56,30,96,the
6,8,4,2,2,646,2611,76,31,96,field
6,8,4,2,3,736,2611,36,31,96,of
6,8,4,2,4,785,2612,179,31,96,basketball
6,8,4,2,5,978,2614,156,38,96,coaching
6,8,4,2,6,1146,2624,83,21,96,even
6,8,4,2,7,1244,2616,156,39,96,coaching
6,8,4,2,8,1412,2626,34,22,96,as
6,8,4,2,9,1459,2627,16,21,96,a
6,8,4,2,10,1492,2618,223,37,96,professional.
6,8,5,1,1,508,2673,30,19,71,**
6,8,5,1,2,576,2666,42,28,93,To
6,8,5,1,3,643,2674,120,21,96,ensure
6,8,5,1,4,789,2666,140,30,96,coaches
6,8,5,1,5,955,2675,54,21,96,are
6,8,5,1,6,1035,2668,145,37,96,exposed
6,8,5,1,7,1205,2673,36,26,96,to
6,8,5,1,8,1265,2669,37,30,96,all
6,8,5,1,9,1327,2675,219,33,96,components
6,8,5,1,10,1571,2671,35,31,96,of
6,8,5,1,11,1628,2677,107,33,96,sports
6,8,5,1,12,1760,2674,136,35,96,"science,"
6,8,5,1,13,1921,2674,143,31,96,towards
6,8,5,1,14,2090,2684,16,21,95,a
6,8,5,1,15,2133,2684,89,22,95,more
6,8,5,2,1,576,2718,157,31,96,scientific
6,8,5,2,2,746,2719,165,38,96,approach
6,8,5,2,3,927,2721,28,28,96,in
6,8,5,2,4,969,2721,157,38,96,coaching
6,8,5,2,5,1140,2723,27,29,96,in
6,8,5,2,6,1183,2722,37,30,94,all
6,8,5,2,7,1235,2722,106,31,96,levels.
6,8,6,1,1,508,2770,30,30,42,“*
6,8,6,1,2,575,2773,43,29,94,To
6,8,6,1,3,631,2772,206,31,95,standardize
6,8,6,1,4,850,2773,58,30,97,the
6,8,6,1,5,923,2773,177,32,96,basketball
6,8,6,1,6,1115,2776,100,30,96,coach
6,8,6,1,7,1231,2776,173,31,96,education
6,8,6,1,8,1417,2778,201,38,96,throughout
6,8,6,1,9,1632,2776,163,46,95,Malaysia.
7,3,1,1,1,1201,2379,8,8,67,.
7,5,1,1,1,1116,1373,387,964,0,sccosoesaoeee
7,5,1,1,2,1120,1181,359,128,53,||
7,6,1,1,1,1412,2366,83,202,0,CACC
7,36,1,1,1,1519,977,70,27,96,Path
7,36,1,1,2,1602,977,30,27,96,of
7,36,1,1,3,1644,977,108,26,93,dribble
7,36,2,1,1,1520,1049,101,34,96,Player
7,36,2,1,2,1631,1049,180,29,59,"movement,"
7,36,2,1,3,1824,1052,38,21,96,no
7,36,2,1,4,1873,1045,108,27,93,dribble
7,36,2,2,1,1520,1121,77,27,96,Pass
7,36,3,1,1,1519,1192,74,27,96,Shot
7,37,1,1,1,1521,1265,114,27,96,Screen
7,38,1,1,1,1521,1359,104,27,94,Coach
7,38,2,1,1,1523,1436,160,27,95,Defensive
7,38,2,1,2,1695,1436,99,34,95,player
7,38,3,1,1,1522,1514,154,27,95,Offensive
7,38,3,1,2,1688,1514,98,33,96,player
7,38,4,1,1,1523,1588,154,43,96,Offensive
7,38,4,1,2,1689,1591,93,34,96,player
7,38,4,1,3,1801,1572,60,58,96,with
7,38,4,1,4,1872,1589,49,27,93,the
7,38,4,1,5,1933,1589,55,27,92,ball
7,38,4,2,1,1525,1669,80,28,96,Point
7,38,4,2,2,1616,1671,94,32,95,guard
7,38,5,1,1,1524,1747,147,34,96,Shooting
7,38,5,1,2,1682,1747,92,34,96,guard
7,38,6,1,1,1525,1825,90,27,77,Small
7,38,6,1,2,1627,1825,121,26,96,forward
7,39,1,1,1,1526,1903,102,26,96,Power
7,39,1,1,2,1639,1902,121,27,96,forward
7,40,1,1,1,1526,1993,111,26,96,Center
7,41,1,1,1,1526,2071,83,33,96,Wing
7,42,1,1,1,1503,2149,96,26,43,“Post
7,42,1,1,2,1610,2148,99,34,96,player
7,43,1,1,1,1530,2226,80,27,95,Point
7,43,1,2,1,1531,2304,183,26,92,Rebounder
7,43,1,3,1,1531,2359,130,61,96,Shooter
7,43,1,4,1,1532,2459,97,27,71,Outlet
7,44,1,1,1,1532,2537,102,27,96,Trailer
8,2,1,1,1,1454,611,164,114,96,THE
8,2,1,1,2,1655,617,496,89,96,COACHES
8,3,1,1,1,1213,783,48,33,96,He
8,3,1,1,2,1276,785,27,33,95,is
8,3,1,1,3,1319,787,108,33,96,called
8,3,1,1,4,1441,790,148,35,68,“coach”.
8,3,1,1,5,1605,795,21,31,94,It
8,3,1,1,6,1640,795,30,32,95,is
8,3,1,1,7,1684,805,20,24,90,a
8,3,1,1,8,1719,798,127,35,80,difficult
8,3,1,1,9,1858,801,66,40,96,"job,"
8,3,1,1,10,1939,806,67,30,96,and
8,3,1,1,11,2020,805,92,34,96,there
8,3,1,1,12,2128,808,28,33,96,is
8,3,1,1,13,2171,817,43,26,95,no
8,3,1,1,14,2228,810,89,34,95,clear
8,3,1,1,15,2329,821,73,34,96,way
8,3,1,1,16,2414,818,32,30,96,to
8,3,1,2,1,1148,836,152,30,29,Succeed
8,3,1,2,2,1311,837,31,30,94,in
8,3,1,2,3,1354,836,29,33,94,it.
8,3,1,2,4,1397,838,76,34,95,One
8,3,1,2,5,1485,847,121,29,96,cannot
8,3,1,2,6,1618,853,88,35,96,copy
8,3,1,2,7,1716,850,140,33,96,another
8,3,1,2,8,1864,853,76,32,85,who
8,3,1,2,9,1951,854,29,33,85,is
8,3,1,2,10,1990,863,22,23,96,a
8,3,1,2,11,2021,856,132,40,96,"winner,"
8,3,1,2,12,2165,860,49,33,87,for
8,3,1,2,13,2227,860,88,35,87,there
8,3,1,2,14,2326,872,120,27,86,seams
8,3,1,3,1,1146,883,33,30,96,to
8,3,1,3,2,1191,883,44,31,96,be
8,3,1,3,3,1246,891,100,25,96,some
8,3,1,3,4,1357,887,121,40,93,"subtle,"
8,3,1,3,5,1490,896,112,29,96,secret
8,3,1,3,6,1612,894,180,45,95,chemistry
8,3,1,3,7,1802,900,35,32,96,of
8,3,1,3,8,1845,905,199,41,94,personality
8,3,1,3,9,2054,906,69,34,96,that
8,3,1,3,10,2135,911,142,33,95,enables
8,3,1,3,11,2289,921,20,23,95,a
8,3,1,3,12,2320,921,124,33,96,person
8,3,1,4,1,1145,932,34,30,94,to
8,3,1,4,2,1189,931,78,34,96,lead
8,3,1,4,3,1276,937,233,42,95,"successfully,"
8,3,1,4,4,1522,943,69,31,91,and
8,3,1,4,5,1600,951,44,25,91,no
8,3,1,4,6,1656,953,68,25,95,one
8,3,1,4,7,1736,950,97,41,70,really
8,3,1,4,8,1844,949,116,36,95,knows
8,3,1,4,9,1969,955,86,33,96,what
8,3,1,4,10,2067,956,20,34,74,it
8,3,1,4,11,2097,958,39,32,74,is.
8,3,1,4,12,2148,958,111,35,96,Those
8,3,1,4,13,2271,963,74,32,96,who
8,3,1,4,14,2357,965,84,32,96,have
8,3,1,5,1,1145,984,199,33,92,succeeded
8,3,1,5,2,1353,987,69,32,96,and
8,3,1,5,3,1431,988,101,35,96,those
8,3,1,5,4,1541,993,76,32,96,who
8,3,1,5,5,1628,994,87,35,96,have
8,3,1,5,6,1727,998,99,34,96,failed
8,3,1,5,7,1837,1007,171,35,95,represent
8,3,1,5,8,2019,1007,38,31,93,all
8,3,1,5,9,2068,1008,221,44,91,kinds-young
8,3,1,5,10,2300,1015,68,31,96,and
8,3,1,5,11,2377,1016,62,37,96,"old,"
8,3,1,6,1,1144,1029,257,43,95,inexperienced
8,3,1,6,2,1428,1039,68,32,95,and
8,3,1,6,3,1523,1044,235,41,95,"experienced,"
8,3,1,6,4,1789,1048,79,34,96,hard
8,3,1,6,5,1896,1054,68,31,91,and
8,3,1,6,6,1992,1055,73,38,85,"soft,"
8,3,1,6,7,2095,1059,101,39,96,tough
8,3,1,6,8,2224,1062,67,32,94,and
8,3,1,6,9,2318,1065,120,38,94,"gentle,"
8,3,1,7,1,1142,1082,246,39,95,good-natured
8,3,1,7,2,1411,1089,68,32,96,and
8,3,1,7,3,1501,1091,266,44,88,"foul-tempered,"
8,3,1,7,4,1793,1101,103,39,94,proud
8,3,1,7,5,1920,1104,67,32,95,and
8,3,1,7,6,2010,1107,149,39,89,"profane,"
8,3,1,7,7,2183,1111,165,35,96,articulate
8,3,1,7,8,2372,1117,67,30,96,and
8,3,1,8,1,1140,1130,211,43,96,"inarticulate,"
8,3,1,8,2,1363,1143,87,27,96,even
8,3,1,8,3,1462,1139,179,35,96,dedicated
8,3,1,8,4,1652,1145,67,32,96,and
8,3,1,8,5,1730,1150,127,32,71,Casual.
8,3,1,8,6,1870,1151,88,34,96,Most
8,3,1,8,7,1969,1161,57,26,96,are
8,3,1,8,8,2037,1155,187,41,96,"dedicated,"
8,3,1,8,9,2237,1168,99,26,96,some
8,3,1,8,10,2347,1171,90,25,96,more
8,3,1,9,1,1139,1180,79,32,96,than
8,3,1,9,2,1232,1182,122,40,96,"others,"
8,3,1,9,3,1369,1185,56,34,96,but
8,3,1,9,4,1438,1187,186,37,96,dedication
8,3,1,9,5,1638,1193,98,34,96,alone
8,3,1,9,6,1751,1196,27,33,96,is
8,3,1,9,7,1792,1202,55,29,96,not
8,3,1,9,8,1859,1202,146,39,96,enough.
8,3,1,9,9,2021,1204,105,33,96,Some
8,3,1,9,10,2139,1215,56,24,96,are
8,3,1,9,11,2208,1215,141,29,96,smarter
8,3,1,9,12,2359,1213,77,33,96,than
8,3,1,10,1,1139,1230,122,38,96,"others,"
8,3,1,10,2,1277,1232,56,33,96,but
8,3,1,10,3,1346,1234,206,42,94,intelligence
8,3,1,10,4,1565,1242,27,31,96,is
8,3,1,10,5,1607,1246,57,29,96,not
8,3,1,10,6,1676,1248,147,38,88,enough.
8,3,1,10,7,1837,1250,45,31,76,Alt
8,3,1,10,8,1893,1255,87,28,96,want
8,3,1,10,9,1993,1256,33,28,96,to
8,3,1,10,10,2038,1255,71,37,96,"win,"
8,3,1,10,11,2126,1256,54,33,96,but
8,3,1,10,12,2192,1265,99,26,96,some
8,3,1,10,13,2304,1265,86,30,96,want
8,3,1,10,14,2402,1268,33,28,96,to
8,4,1,1,1,1136,1278,61,31,96,win
8,4,1,1,2,1210,1286,90,26,96,more
8,4,1,1,3,1310,1282,81,33,95,than
8,4,1,1,4,1403,1285,122,39,95,"others,"
8,4,1,1,5,1537,1291,68,29,96,and
8,4,1,1,6,1610,1289,70,40,94,just
8,4,1,1,7,1699,1285,122,56,96,wanting
8,4,1,1,8,1840,1300,33,29,96,to
8,4,1,1,9,1884,1299,60,31,96,win
8,4,1,1,10,1958,1300,26,31,96,is
8,4,1,1,11,1996,1304,55,30,96,not
8,4,1,1,12,2061,1307,135,38,85,enough
8,4,1,1,13,2208,1307,29,30,95,in
8,4,1,1,14,2250,1315,64,34,95,any
8,4,1,1,15,2325,1316,107,28,96,event.
8,5,1,1,1,1138,1327,90,33,96,Even
8,5,1,1,2,1244,1330,140,41,96,winning
8,5,1,1,3,1401,1334,27,31,96,is
8,5,1,1,4,1444,1336,90,33,96,often
8,5,1,1,5,1552,1343,55,28,96,not
8,5,1,1,6,1622,1344,147,39,95,enough.
8,5,1,1,7,1789,1345,119,34,96,Losers
8,5,1,1,8,1925,1348,120,35,95,almost
8,5,1,1,9,2060,1353,125,40,96,always
8,5,1,1,10,2200,1360,58,35,96,get
8,5,1,1,11,2273,1358,88,38,96,"fired,"
8,5,1,1,12,2378,1361,56,33,96,but
8,5,1,2,1,1133,1376,142,33,96,winners
8,5,1,2,2,1289,1383,57,35,96,get
8,5,1,2,3,1360,1381,88,38,96,"fired,"
8,5,1,2,4,1463,1386,66,30,95,too.
8,6,1,1,1,1195,1494,48,31,93,Ha
8,6,1,1,2,1257,1494,28,32,96,is
8,6,1,1,3,1297,1501,57,28,95,out
8,6,1,1,4,1366,1498,30,31,91,in
8,6,1,1,5,1407,1500,56,31,91,the
8,6,1,1,6,1477,1509,90,32,96,open
8,6,1,1,7,1579,1503,100,43,96,being
8,6,1,1,8,1690,1507,124,42,96,judged
8,6,1,1,9,1827,1513,136,40,52,publicly
8,6,1,1,10,1975,1517,121,33,96,almost
8,6,1,1,11,2108,1527,99,34,61,every
8,6,1,1,12,2219,1523,64,40,96,day
8,6,1,1,13,2295,1534,36,22,96,or
8,6,1,1,14,2344,1527,86,39,95,night
8,7,1,1,1,1130,1542,49,30,96,for
8,7,1,1,2,1188,1542,59,37,96,"six,"
8,7,1,1,3,1262,1552,119,32,95,"seven,"
8,7,1,1,4,1395,1555,37,25,95,or
8,7,1,1,5,1441,1549,90,40,95,eight
8,7,1,1,6,1544,1555,133,33,96,months
8,7,1,1,7,1690,1565,21,24,96,a
8,7,1,1,8,1723,1566,81,31,96,year
8,7,1,1,9,1814,1561,41,40,96,by
8,7,1,1,10,1866,1563,100,32,96,those
8,7,1,1,11,1978,1566,73,31,95,who
8,7,1,1,12,2065,1576,77,33,96,may
8,7,1,1,13,2155,1574,53,28,91,not
8,7,1,1,14,2221,1572,42,31,95,be
8,7,1,1,15,2276,1571,151,48,94,qualified
8,7,1,2,1,1129,1592,32,29,96,to
8,7,1,2,2,1174,1591,100,40,96,judge
8,7,1,2,3,1290,1594,73,32,96,him.
8,7,1,2,4,1378,1596,73,33,96,And
8,7,1,2,5,1464,1606,101,34,96,every
8,7,1,2,6,1576,1602,120,42,96,victory
8,7,1,2,7,1710,1608,66,31,96,and
8,7,1,2,8,1789,1616,99,34,96,every
8,7,1,2,9,1900,1612,114,33,96,defeat
8,7,1,2,10,2027,1614,27,32,96,is
8,7,1,2,11,2069,1619,161,32,96,recorded
8,7,1,2,12,2243,1619,184,50,95,constantly
8,7,1,3,1,1128,1638,30,30,95,in
8,7,1,3,2,1173,1640,78,39,95,print
8,7,1,3,3,1264,1650,37,22,93,or
8,7,1,3,4,1313,1651,45,23,95,on
8,7,1,3,5,1370,1646,56,31,95,the
8,7,1,3,6,1440,1647,47,30,94,air
8,7,1,3,7,1497,1650,69,30,94,and
8,7,1,3,8,1579,1653,208,42,95,periodically
8,7,1,3,9,1799,1660,122,31,96,totaled
8,7,1,3,10,1935,1669,53,30,95,up.
8,8,1,1,1,1188,1757,67,31,96,The
8,8,1,1,2,1266,1761,109,30,96,coach
